resident_id,apartment_id,resident_name,gender,age,occupation,phone,email,move_in_date,resident_type,dataset_version
RES-02563,T06-F07-U01,Meera Khan,Other,37,Architect,9536051952.0,meera.khan2563@gmail.com,2026-03-01,Owner,v1.0.0
RES-02564,T06-F07-U01,Vikram Nair,Male,64,Retired,9492093935.0,vikram.nair2564@gmail.com,2026-01-14,Owner,v1.0.0
RES-02565,T06-F07-U01,Lakshmi Iyer,Other,18,Doctor,9573755379.0,lakshmi.iyer2565@gmail.com,2023-10-05,Owner,v1.0.0
RES-02566,T06-F07-U01,Isha Khan,Male,58,Architect,9157948332.0,isha.khan2566@gmail.com,2022-06-15,Owner,v1.0.0
RES-02567,T06-F07-U02,Amit Menon,Male,65,Teacher,9292460426.0,invalid@email.com,2023-06-23,Owner,v1.0.0
RES-02568,T06-F07-U02,Rahul Iyer,Male,59,Consultant,9574956419.0,rahul.iyer2568@gmail.com,2019-12-25,Tenant,v1.0.0
RES-02569,T06-F07-U02,Priya Das,Female,64,Business Owner,9204232221.0,priya.das2569@gmail.com,2018-09-19,Tenant,v1.0.0
RES-02570,T06-F07-U02,Amit Menon,Male,58,Lawyer,9232186465.0,amit.menon2570@gmail.com,2019-12-03,Tenant,v1.0.0
RES-02571,T06-F07-U02,Rohan Das,Other,56,Architect,9723561018.0,rohan.das2571@gmail.com,2023-12-08,Owner,v1.0.0
RES-02572,T06-F07-U02,Suresh Das,Male,88,Business Owner,9309173804.0,suresh.das2572@gmail.com,2016-06-17,Tenant,v1.0.0
RES-02573,T06-F07-U03,Suresh Menon,Female,51,Sales Manager,9820000423.0,suresh.menon2573@gmail.com,2020-01-26,Owner,v1.0.0
RES-02574,T06-F07-U04,Amit Das,Other,18,Banker,9837300692.0,invalid@email.com,2021-02-01,Owner,v1.0.0
RES-02575,T06-F07-U04,Sneha Iyer,Other,79,Lawyer,9960377361.0,sneha.iyer2575@gmail.com,2018-02-22,Owner,v1.0.0
RES-02576,T06-F07-U05,Rahul Rao,Female,49,Software Engineer,9965125276.0,rahul.rao2576@gmail.com,2019-02-20,Owner,v1.0.0
RES-02577,T06-F07-U05,Sneha Reddy,Male,64,Architect,9624918996.0,sneha.reddy2577@gmail.com,2023-08-19,Owner,v1.0.0
RES-02578,T06-F07-U05,Vikram Reddy,Other,79,Business Owner,9944104931.0,vikram.reddy2578@gmail.com,2018-09-09,Owner,v1.0.0
RES-02579,T06-F07-U05,Vikram Menon,Female,55,Consultant,9142861764.0,vikram.menon2579@gmail.com,2024-04-03,Owner,v1.0.0
RES-02580,T06-F07-U05,Suresh Iyer,Male,68,Lawyer,9503793562.0,suresh.iyer2580@gmail.com,2019-06-03,Owner,v1.0.0
RES-02581,T06-F07-U05,Arjun Reddy,Female,78,Business Owner,9767813146.0,arjun.reddy2581@gmail.com,2015-11-18,Owner,v1.0.0
RES-02582,T06-F07-U07,Sneha Iyer,Other,86,Banker,9799763520.0,sneha.iyer2582@gmail.com,2024-10-06,Owner,v1.0.0
RES-02583,T06-F07-U07,Karthik Iyer,Other,41,Software Engineer,9717650280.0,karthik.iyer2583@gmail.com,2025-04-16,Owner,v1.0.0
RES-02584,T06-F07-U07,Aarav Patel,Female,42,Business Owner,9917273630.0,aarav.patel2584@gmail.com,2017-05-22,Tenant,v1.0.0
RES-02585,T06-F07-U07,Arjun Gupta,Male,45,Consultant,9631119971.0,arjun.gupta2585@gmail.com,2018-12-11,Owner,v1.0.0
RES-02586,T06-F07-U07,Karthik Menon,Male,79,Banker,9980337609.0,karthik.menon2586@gmail.com,2022-09-28,Owner,v1.0.0
RES-02587,T06-F07-U07,Suresh Gupta,Other,61,Teacher,9517689895.0,suresh.gupta2587@gmail.com,2025-09-12,Owner,v1.0.0
RES-02588,T06-F07-U08,Amit Nair,Female,90,Homemaker,9768227909.0,amit.nair2588@gmail.com,2025-07-25,Owner,v1.0.0
RES-02589,T06-F07-U08,Deepa Patel,Male,18,Architect,9946755407.0,deepa.patel2589@gmail.com,2023-02-26,Owner,v1.0.0
RES-02590,T06-F07-U08,Vikram Reddy,Male,73,Sales Manager,9878147508.0,vikram.reddy2590@gmail.com,2017-08-09,Owner,v1.0.0
RES-02591,T06-F07-U08,Karthik Khan,Female,77,Lawyer,9334445010.0,karthik.khan2591@gmail.com,2024-01-22,Owner,v1.0.0
RES-02592,T06-F07-U08,Isha Rao,Other,22,Architect,9531439223.0,isha.rao2592@gmail.com,2015-12-06,Owner,v1.0.0
RES-02593,T06-F08-U01,Meera Khan,Male,74,Software Engineer,9322624660.0,meera.khan2593@gmail.com,2020-01-30,Owner,v1.0.0
RES-02594,T06-F08-U01,Priya Iyer,Female,22,,9759666896.0,priya.iyer2594@gmail.com,2022-10-31,Tenant,v1.0.0
RES-02595,T06-F08-U01,Meera Reddy,Other,54,Doctor,9881604722.0,meera.reddy2595@gmail.com,2017-02-06,Owner,v1.0.0
RES-02596,T06-F08-U02,Priya Khan,Other,56,Software Engineer,9242030724.0,priya.khan2596@gmail.com,2016-04-10,Owner,v1.0.0
RES-02597,T06-F08-U02,Arjun Sharma,Other,73,Lawyer,9939130551.0,arjun.sharma2597@gmail.com,2017-11-01,Tenant,v1.0.0
RES-02598,T06-F08-U02,Sneha Das,Female,71,Teacher,9498626939.0,sneha.das2598@gmail.com,2019-12-17,Tenant,v1.0.0
RES-02599,T06-F08-U02,Isha Reddy,Male,23,Business Owner,9858693619.0,isha.reddy2599@gmail.com,2021-10-20,Owner,v1.0.0
RES-02600,T06-F08-U03,Vikram Rao,Other,63,Sales Manager,9952400997.0,vikram.rao2600@gmail.com,2017-04-06,Owner,v1.0.0
RES-02601,T06-F08-U03,Arjun Das,Other,27,Consultant,9715980553.0,arjun.das2601@gmail.com,2021-04-27,Tenant,v1.0.0
RES-02602,T06-F08-U03,Suresh Menon,Female,44,Doctor,9661264846.0,suresh.menon2602@gmail.com,2015-12-19,Tenant,v1.0.0
RES-02603,T06-F08-U03,Neha Menon,Other,53,,9947819529.0,neha.menon2603@gmail.com,2025-06-23,Owner,v1.0.0
RES-02604,T06-F08-U03,Isha Sharma,Other,58,Banker,9115253620.0,isha.sharma2604@gmail.com,2016-08-15,Tenant,v1.0.0
RES-02605,T06-F08-U04,Meera Menon,Other,44,Teacher,9984275842.0,meera.menon2605@gmail.com,2021-09-01,Owner,v1.0.0
RES-02606,T06-F08-U05,,Male,34,Teacher,9900261457.0,isha.gupta2606@gmail.com,2023-11-06,Owner,v1.0.0
RES-02607,T06-F08-U05,Rohan Patel,Male,30,Teacher,9871591987.0,rohan.patel2607@gmail.com,2020-03-13,Tenant,v1.0.0
RES-02608,T06-F08-U05,,Other,54,Retired,9464464740.0,ananya.nair2608@gmail.com,2023-10-15,Owner,v1.0.0
RES-02609,T06-F08-U05,Aarav Sharma,,27,Teacher,9835573274.0,aarav.sharma2609@gmail.com,2021-04-17,Tenant,v1.0.0
RES-02610,T06-F08-U05,,Male,85,Consultant,9634409591.0,sneha.reddy2610@gmail.com,2022-12-23,Tenant,v1.0.0
RES-02611,T06-F08-U06,Sneha Reddy,Female,68,Lawyer,9901573226.0,sneha.reddy2611@gmail.com,2020-09-09,Owner,v1.0.0
RES-02612,T06-F08-U06,Rahul Rao,Other,85,Teacher,9238263447.0,rahul.rao2612@gmail.com,2024-01-17,Tenant,v1.0.0
RES-02613,T06-F08-U06,Neha Sharma,Female,87,Consultant,9172362185.0,neha.sharma2613@gmail.com,2021-12-29,Tenant,v1.0.0
RES-02614,T06-F08-U06,Rohan Patel,Other,43,Consultant,9717975516.0,rohan.patel2614@gmail.com,2019-02-20,Owner,v1.0.0
RES-02615,T06-F08-U06,Rohan Gupta,Female,86,Consultant,9520278662.0,rohan.gupta2615@gmail.com,2026-01-25,Tenant,v1.0.0
RES-02616,T06-F08-U07,Suresh Rao,Female,74,Homemaker,9389201113.0,suresh.rao2616@gmail.com,2019-12-25,Owner,v1.0.0
RES-02617,T06-F08-U08,Rohan Iyer,Other,87,Business Owner,9103980685.0,rohan.iyer2617@gmail.com,2016-09-27,Owner,v1.0.0
RES-02618,T06-F08-U08,,Female,33,Software Engineer,9683045299.0,karthik.iyer2618@gmail.com,2025-09-04,Tenant,v1.0.0
RES-02619,T06-F09-U01,Karthik Das,Male,67,Architect,9242172514.0,karthik.das2619@gmail.com,2026-04-05,Owner,v1.0.0
RES-02620,T06-F09-U01,Isha Nair,Female,58,Lawyer,9834851529.0,isha.nair2620@gmail.com,2020-08-30,Owner,v1.0.0
RES-02621,T06-F09-U01,Arjun Nair,Female,84,Architect,9446253503.0,arjun.nair2621@gmail.com,2022-09-01,Tenant,v1.0.0
RES-02622,T06-F09-U01,Neha Nair,Male,40,Consultant,,neha.nair2622@gmail.com,2021-07-05,Tenant,v1.0.0
RES-02623,T06-F09-U02,Arjun Sharma,Male,24,Architect,9662399011.0,arjun.sharma2623@gmail.com,2030-01-01,Owner,v1.0.0
RES-02624,T06-F09-U02,Isha Rao,Male,55,Sales Manager,9161729243.0,isha.rao2624@gmail.com,2022-05-03,Tenant,v1.0.0
RES-02625,T06-F09-U02,Isha Das,Female,50,Banker,9214365722.0,isha.das2625@gmail.com,2024-08-13,Owner,v1.0.0
RES-02626,T06-F09-U02,Arjun Gupta,Female,26,Retired,9732142326.0,arjun.gupta2626@gmail.com,2019-06-26,Owner,v1.0.0
RES-02627,T06-F09-U02,Meera Sharma,Male,43,Business Owner,9668314010.0,meera.sharma2627@gmail.com,2021-10-13,Tenant,v1.0.0
RES-02628,T06-F09-U02,Aarav Rao,Male,58,Lawyer,9144986086.0,aarav.rao2628@gmail.com,2018-02-26,Tenant,v1.0.0
RES-02629,T06-F09-U03,Rahul Khan,Male,49,Architect,9308290739.0,rahul.khan2629@gmail.com,2025-10-31,Owner,v1.0.0
RES-02630,T06-F09-U03,Arjun Reddy,Male,83,Sales Manager,9541535783.0,arjun.reddy2630@gmail.com,2025-08-30,Tenant,v1.0.0
RES-02631,T06-F09-U03,Priya Nair,Other,24,Retired,9756553956.0,priya.nair2631@gmail.com,2018-02-02,Owner,v1.0.0
RES-02632,T06-F09-U03,Aarav Menon,Female,26,Business Owner,9388959835.0,aarav.menon2632@gmail.com,2018-11-07,Owner,v1.0.0
RES-02633,T06-F09-U03,Isha Patel,Other,78,Homemaker,9620540297.0,isha.patel2633@gmail.com,2016-08-10,Owner,v1.0.0
RES-02634,T06-F09-U03,Karthik Gupta,Female,37,Retired,9388542525.0,karthik.gupta2634@gmail.com,2025-02-11,Tenant,v1.0.0
RES-02635,T06-F09-U04,Vikram Nair,Female,52,Retired,9114154618.0,vikram.nair2635@gmail.com,2022-12-29,Owner,v1.0.0
RES-02636,T06-F09-U04,Priya Khan,Male,63,Architect,9907230588.0,priya.khan2636@gmail.com,2018-08-04,Tenant,v1.0.0
RES-02637,T06-F09-U04,Meera Rao,Male,59,Lawyer,9787430791.0,meera.rao2637@gmail.com,2019-03-06,Tenant,v1.0.0
RES-02638,T06-F09-U04,Arjun Sharma,Female,88,,9250705917.0,arjun.sharma2638@gmail.com,2018-12-19,Owner,v1.0.0
RES-02639,T06-F09-U04,Aarav Reddy,Other,50,Consultant,9257989166.0,aarav.reddy2639@gmail.com,2019-01-17,Tenant,v1.0.0
RES-02640,T06-F09-U04,Deepa Patel,Female,85,Homemaker,9918949659.0,deepa.patel2640@gmail.com,2024-10-09,Owner,v1.0.0
RES-02641,T06-F09-U05,Suresh Rao,Female,20,Lawyer,9305309957.0,suresh.rao2641@gmail.com,2016-11-15,Owner,v1.0.0
RES-02642,T06-F09-U05,Karthik Sharma,Male,30,Homemaker,9898973200.0,karthik.sharma2642@gmail.com,2021-05-29,Tenant,v1.0.0
RES-02643,T06-F09-U05,Neha Gupta,Other,73,Lawyer,9489311064.0,neha.gupta2643@gmail.com,2019-07-04,Tenant,v1.0.0
RES-02644,T06-F09-U05,Ananya Gupta,Male,83,Architect,9892221833.0,ananya.gupta2644@gmail.com,2023-05-07,Tenant,v1.0.0
RES-02645,T06-F09-U05,Vikram Sharma,Other,84,Teacher,9751088958.0,vikram.sharma2645@gmail.com,2022-10-03,Owner,v1.0.0
RES-02646,T06-F09-U05,,Other,71,Teacher,9362736640.0,arjun.patel2646@gmail.com,2019-02-03,Tenant,v1.0.0
RES-02647,T06-F09-U06,Deepa Reddy,Female,21,Sales Manager,9487185405.0,deepa.reddy2647@gmail.com,2018-03-29,Owner,v1.0.0
RES-02648,T06-F09-U07,Rohan Menon,Female,39,Lawyer,9550960830.0,rohan.menon2648@gmail.com,2016-12-08,Owner,v1.0.0
RES-02649,T06-F09-U07,Meera Rao,Male,30,Lawyer,9306662873.0,meera.rao2649@gmail.com,2018-06-30,Tenant,v1.0.0
RES-02650,T06-F09-U07,Rohan Das,Male,45,Sales Manager,9789601604.0,rohan.das2650@gmail.com,2016-02-01,Owner,v1.0.0
RES-02651,T06-F09-U07,Lakshmi Patel,Other,29,Lawyer,9680768018.0,lakshmi.patel2651@gmail.com,2020-09-23,Owner,v1.0.0
RES-02652,T06-F09-U07,Meera Reddy,Female,64,Banker,9704652399.0,meera.reddy2652@gmail.com,2022-11-03,Owner,v1.0.0
RES-02653,T06-F09-U07,Aarav Das,Male,48,Teacher,9594101846.0,aarav.das2653@gmail.com,2018-03-19,Tenant,v1.0.0
RES-02654,T06-F09-U08,Karthik Iyer,Other,78,Doctor,9583516652.0,karthik.iyer2654@gmail.com,2019-05-04,Owner,v1.0.0
RES-02655,T06-F09-U08,Karthik Reddy,Male,78,Sales Manager,9988547695.0,karthik.reddy2655@gmail.com,2019-12-01,Owner,v1.0.0
RES-02656,T06-F09-U08,Priya Das,Female,52,Retired,9773974194.0,priya.das2656@gmail.com,2019-03-11,Owner,v1.0.0
RES-02657,T06-F09-U08,Priya Rao,Female,77,Lawyer,9723763433.0,priya.rao2657@gmail.com,2022-09-21,Tenant,v1.0.0
RES-02658,T06-F09-U08,Rahul Khan,Female,81,Banker,9437020223.0,rahul.khan2658@gmail.com,2024-01-27,Tenant,v1.0.0
RES-02659,T06-F09-U08,,Other,44,,9652105521.0,priya.khan2659@gmail.com,2025-08-07,Owner,v1.0.0
RES-02660,T06-F10-U01,Lakshmi Menon,Male,59,Lawyer,9746959695.0,lakshmi.menon2660@gmail.com,2030-01-01,Owner,v1.0.0
RES-02661,T06-F10-U01,Lakshmi Rao,Other,67,Teacher,9534851516.0,lakshmi.rao2661@gmail.com,2017-01-26,Tenant,v1.0.0
RES-02662,T06-F10-U01,Arjun Rao,Other,74,Architect,9320506867.0,arjun.rao2662@gmail.com,2020-06-15,Owner,v1.0.0
RES-02663,T06-F10-U01,Karthik Sharma,Other,79,,9185119337.0,karthik.sharma2663@gmail.com,2024-08-25,Owner,v1.0.0
RES-02664,T06-F10-U01,Rohan Patel,Male,32,Sales Manager,9944338240.0,rohan.patel2664@gmail.com,2018-11-08,Owner,v1.0.0
RES-02665,T06-F10-U02,Aarav Nair,Other,29,Retired,9966810433.0,aarav.nair2665@gmail.com,2020-03-18,Owner,v1.0.0
RES-02666,T06-F10-U02,Karthik Menon,Other,87,Retired,9791033824.0,karthik.menon2666@gmail.com,2022-01-01,Owner,v1.0.0
RES-02667,T06-F10-U02,Karthik Sharma,Other,80,Software Engineer,9531418689.0,karthik.sharma2667@gmail.com,2021-12-28,Owner,v1.0.0
RES-02668,T06-F10-U02,Ananya Sharma,Female,34,Business Owner,9616520963.0,ananya.sharma2668@gmail.com,2017-08-08,Owner,v1.0.0
RES-02669,T06-F10-U02,Karthik Das,Other,47,Business Owner,9395172655.0,karthik.das2669@gmail.com,2016-03-10,Owner,v1.0.0
RES-02670,T06-F10-U03,Isha Gupta,Other,76,Software Engineer,9360500943.0,isha.gupta2670@gmail.com,2018-05-04,Owner,v1.0.0
RES-02671,T06-F10-U03,Priya Das,Female,59,Lawyer,9648716955.0,priya.das2671@gmail.com,2019-06-16,Tenant,v1.0.0
RES-02672,T06-F10-U03,Deepa Iyer,Female,63,Lawyer,9114248235.0,invalid@email.com,2017-05-14,Tenant,v1.0.0
RES-02673,T06-F10-U05,Neha Khan,Male,30,Teacher,9964783242.0,invalid@email.com,2018-12-18,Owner,v1.0.0
RES-02674,T06-F10-U05,Ananya Nair,Female,61,Sales Manager,9145857458.0,ananya.nair2674@gmail.com,2018-09-14,Owner,v1.0.0
RES-02675,T06-F10-U05,Amit Sharma,Female,34,Sales Manager,9200517430.0,amit.sharma2675@gmail.com,2020-06-16,Tenant,v1.0.0
RES-02676,T06-F10-U05,Deepa Rao,Female,53,,9148009656.0,deepa.rao2676@gmail.com,2022-11-08,Tenant,v1.0.0
RES-02677,T06-F10-U05,Vikram Patel,Male,57,Doctor,9431323196.0,vikram.patel2677@gmail.com,2016-05-21,Tenant,v1.0.0
RES-02678,T06-F10-U06,Neha Sharma,Other,31,Teacher,9343547971.0,neha.sharma2678@gmail.com,2019-01-28,Owner,v1.0.0
RES-02679,T06-F10-U07,Suresh Sharma,Male,69,Retired,9576708717.0,suresh.sharma2679@gmail.com,2025-01-24,Owner,v1.0.0
RES-02680,T06-F10-U07,Rohan Rao,,27,Software Engineer,9725754532.0,rohan.rao2680@gmail.com,2019-03-07,Tenant,v1.0.0
RES-02681,T06-F10-U07,Amit Menon,Female,86,Software Engineer,9252604094.0,amit.menon2681@gmail.com,2023-09-28,Tenant,v1.0.0
RES-02682,T06-F11-U01,Meera Gupta,Female,72,Retired,9413449429.0,meera.gupta2682@gmail.com,2023-05-23,Owner,v1.0.0
RES-02683,T06-F11-U01,Neha Menon,Female,21,Business Owner,9979827024.0,neha.menon2683@gmail.com,2017-09-07,Tenant,v1.0.0
RES-02684,T06-F11-U01,Isha Gupta,Male,26,Architect,9333999677.0,isha.gupta2684@gmail.com,2015-10-30,Tenant,v1.0.0
RES-02685,T06-F11-U01,Suresh Khan,Male,81,Retired,9810715270.0,suresh.khan2685@gmail.com,2024-01-03,Owner,v1.0.0
RES-02686,T06-F11-U01,Lakshmi Menon,Female,64,Lawyer,9858511058.0,lakshmi.menon2686@gmail.com,2016-01-22,Owner,v1.0.0
RES-02687,T06-F11-U02,Sneha Menon,Other,36,Sales Manager,9571568348.0,sneha.menon2687@gmail.com,2023-09-22,Owner,v1.0.0
RES-02688,T06-F11-U04,Ananya Rao,Female,89,Business Owner,9863076502.0,ananya.rao2688@gmail.com,2025-12-02,Owner,v1.0.0
RES-02689,T06-F11-U04,Rahul Nair,Other,65,Sales Manager,9426739396.0,rahul.nair2689@gmail.com,2019-02-20,Owner,v1.0.0
RES-02690,T06-F11-U04,Deepa Iyer,Male,56,Doctor,9503635940.0,deepa.iyer2690@gmail.com,2016-10-04,Owner,v1.0.0
RES-02691,T06-F11-U04,Rahul Rao,Female,50,Retired,9365685514.0,rahul.rao2691@gmail.com,2019-10-21,Tenant,v1.0.0
RES-02692,T06-F11-U05,Isha Das,Male,77,Business Owner,9422005627.0,isha.das2692@gmail.com,2023-01-27,Owner,v1.0.0
RES-02693,T06-F11-U05,Neha Gupta,Female,40,Doctor,9470845636.0,neha.gupta2693@gmail.com,2018-01-04,Tenant,v1.0.0
RES-02694,T06-F11-U05,Meera Patel,Other,80,Consultant,9895345985.0,meera.patel2694@gmail.com,2015-11-22,Tenant,v1.0.0
RES-02695,T06-F11-U05,Isha Patel,Female,18,Banker,9114096002.0,isha.patel2695@gmail.com,2015-09-16,Owner,v1.0.0
RES-02696,T06-F11-U06,Sneha Reddy,Male,83,Sales Manager,9200978263.0,sneha.reddy2696@gmail.com,2021-10-22,Owner,v1.0.0
RES-02697,T06-F11-U06,Meera Patel,Male,56,Consultant,9816879784.0,meera.patel2697@gmail.com,2020-12-18,Owner,v1.0.0
RES-02698,T06-F11-U06,Priya Menon,Female,89,Business Owner,9845171293.0,priya.menon2698@gmail.com,2020-11-18,Tenant,v1.0.0
RES-02699,T06-F11-U06,Meera Sharma,Other,34,Homemaker,9970122687.0,meera.sharma2699@gmail.com,2018-04-13,Tenant,v1.0.0
RES-02700,T06-F11-U06,Rohan Gupta,Other,48,Business Owner,9927479704.0,rohan.gupta2700@gmail.com,2015-11-13,Owner,v1.0.0
RES-02701,T06-F11-U07,Aarav Reddy,Female,62,Software Engineer,,aarav.reddy2701@gmail.com,2018-03-15,Owner,v1.0.0
RES-02702,T06-F11-U07,Sneha Patel,Other,42,Architect,9504920475.0,sneha.patel2702@gmail.com,2021-04-08,Tenant,v1.0.0
RES-02703,T06-F11-U07,Ananya Menon,Other,66,Architect,9544381947.0,ananya.menon2703@gmail.com,2021-06-17,Tenant,v1.0.0
RES-02704,T06-F11-U07,Aarav Reddy,Female,68,Business Owner,9398376580.0,aarav.reddy2704@gmail.com,2024-05-23,Owner,v1.0.0
RES-02705,T06-F12-U01,Priya Reddy,Male,35,Sales Manager,9850490102.0,priya.reddy2705@gmail.com,2023-11-16,Owner,v1.0.0
RES-02706,T06-F12-U01,Priya Patel,Male,74,Architect,9694559557.0,priya.patel2706@gmail.com,2023-11-13,Tenant,v1.0.0
RES-02707,T06-F12-U01,Neha Nair,Other,20,Doctor,9609332633.0,neha.nair2707@gmail.com,2016-08-26,Tenant,v1.0.0
RES-02708,T06-F12-U01,Rahul Nair,Male,56,Consultant,9974296933.0,rahul.nair2708@gmail.com,2021-10-25,Tenant,v1.0.0
RES-02709,T06-F12-U01,Arjun Gupta,Male,39,Business Owner,9363403074.0,arjun.gupta2709@gmail.com,2017-08-18,Owner,v1.0.0
RES-02710,T06-F12-U02,Lakshmi Patel,Female,56,Architect,9487080174.0,lakshmi.patel2710@gmail.com,2021-06-22,Owner,v1.0.0
RES-02711,T06-F12-U02,Karthik Das,Male,32,Retired,9512027060.0,karthik.das2711@gmail.com,2023-08-01,Tenant,v1.0.0
RES-02712,T06-F12-U02,Karthik Das,Male,26,Homemaker,9727662783.0,karthik.das2712@gmail.com,2017-07-27,Tenant,v1.0.0
RES-02713,T06-F12-U02,Rohan Menon,Other,60,Banker,9725613347.0,rohan.menon2713@gmail.com,2017-11-04,Tenant,v1.0.0
RES-02714,T06-F12-U02,Sneha Khan,Other,74,Architect,9382080773.0,invalid@email.com,2017-03-28,Owner,v1.0.0
RES-02715,T06-F12-U02,Meera Menon,Male,21,Business Owner,9951276269.0,meera.menon2715@gmail.com,2016-01-13,Owner,v1.0.0
RES-02716,T06-F12-U03,Suresh Sharma,Male,60,Banker,9168231868.0,suresh.sharma2716@gmail.com,2018-03-04,Owner,v1.0.0
RES-02717,T06-F12-U03,Arjun Gupta,Other,50,Retired,9528777535.0,arjun.gupta2717@gmail.com,2020-12-12,Owner,v1.0.0
RES-02718,T06-F12-U03,Sneha Rao,Other,47,Homemaker,9100852145.0,sneha.rao2718@gmail.com,2022-12-21,Owner,v1.0.0
RES-02719,T06-F12-U04,Neha Iyer,Male,26,Consultant,9487832545.0,neha.iyer2719@gmail.com,2030-01-01,Owner,v1.0.0
RES-02720,T06-F12-U04,Rahul Nair,Other,79,Consultant,9723049042.0,rahul.nair2720@gmail.com,2017-01-15,Tenant,v1.0.0
RES-02721,T06-F12-U04,Karthik Nair,,32,Consultant,9848056906.0,karthik.nair2721@gmail.com,2017-07-30,Owner,v1.0.0
RES-02722,T06-F12-U04,Amit Menon,Female,45,Doctor,9243895449.0,invalid@email.com,2016-07-13,Tenant,v1.0.0
RES-02723,T06-F12-U06,Aarav Gupta,Male,59,Consultant,9361842917.0,aarav.gupta2723@gmail.com,2021-05-26,Owner,v1.0.0
RES-02724,T06-F12-U06,Isha Das,,83,Business Owner,9155584954.0,isha.das2724@gmail.com,2018-07-06,Tenant,v1.0.0
RES-02725,T06-F12-U06,Priya Sharma,Male,86,Lawyer,9361143429.0,priya.sharma2725@gmail.com,2025-05-19,Tenant,v1.0.0
RES-02726,T06-F12-U07,Meera Iyer,Other,28,Banker,9198890772.0,meera.iyer2726@gmail.com,2015-10-27,Owner,v1.0.0
RES-02727,T06-F12-U07,Arjun Iyer,Female,79,Retired,9542975196.0,arjun.iyer2727@gmail.com,2024-06-05,Owner,v1.0.0
RES-02728,T06-F12-U07,Aarav Khan,Other,27,Retired,9589741809.0,aarav.khan2728@gmail.com,2025-04-02,Owner,v1.0.0
RES-02729,T06-F12-U08,Priya Menon,Other,69,Sales Manager,9663183497.0,priya.menon2729@gmail.com,2022-10-02,Owner,v1.0.0
RES-02730,T06-F12-U08,Meera Reddy,Female,76,Software Engineer,9536525602.0,meera.reddy2730@gmail.com,2019-02-21,Tenant,v1.0.0
RES-02731,T06-F12-U08,Karthik Das,Other,43,Business Owner,9968265838.0,karthik.das2731@gmail.com,2018-04-02,Owner,v1.0.0
RES-02732,T06-F13-U01,Rahul Nair,Female,40,Business Owner,9113139785.0,rahul.nair2732@gmail.com,2021-10-23,Owner,v1.0.0
RES-02733,T06-F13-U01,Priya Reddy,Male,24,Teacher,9639235838.0,priya.reddy2733@gmail.com,2021-07-02,Owner,v1.0.0
RES-02734,T06-F13-U02,Suresh Nair,Other,20,Sales Manager,9450513277.0,suresh.nair2734@gmail.com,2016-01-29,Owner,v1.0.0
RES-02735,T06-F13-U03,Karthik Reddy,Female,30,Doctor,9410607842.0,karthik.reddy2735@gmail.com,2017-07-03,Owner,v1.0.0
RES-02736,T06-F13-U03,Aarav Das,Female,79,Software Engineer,9210699340.0,aarav.das2736@gmail.com,2022-10-23,Owner,v1.0.0
RES-02737,T06-F13-U03,Arjun Nair,Other,90,Teacher,9120501292.0,arjun.nair2737@gmail.com,2025-04-10,Owner,v1.0.0
RES-02738,T06-F13-U03,Isha Iyer,Male,84,Teacher,9238217410.0,isha.iyer2738@gmail.com,2024-10-27,Tenant,v1.0.0
RES-02739,T06-F13-U03,Arjun Sharma,Male,58,Business Owner,9730400488.0,arjun.sharma2739@gmail.com,2024-11-17,Owner,v1.0.0
RES-02740,T06-F13-U03,Sneha Sharma,Female,66,Teacher,9803317049.0,sneha.sharma2740@gmail.com,2026-01-13,Owner,v1.0.0
RES-02741,T06-F13-U04,Ananya Menon,Male,27,Doctor,9914073126.0,ananya.menon2741@gmail.com,2024-01-06,Owner,v1.0.0
RES-02742,T06-F13-U04,Meera Iyer,Male,30,Business Owner,9344625145.0,meera.iyer2742@gmail.com,2019-02-23,Tenant,v1.0.0
RES-02743,T06-F13-U04,Lakshmi Reddy,Other,66,Doctor,9955350334.0,lakshmi.reddy2743@gmail.com,2023-12-08,Owner,v1.0.0
RES-02744,T06-F13-U04,Deepa Menon,,60,Architect,9829365886.0,deepa.menon2744@gmail.com,2023-03-02,Owner,v1.0.0
RES-02745,T06-F13-U04,Karthik Iyer,,41,Retired,9529204469.0,karthik.iyer2745@gmail.com,2022-12-30,Tenant,v1.0.0
RES-02746,T06-F13-U05,Meera Menon,Female,72,Software Engineer,9286039346.0,meera.menon2746@gmail.com,2023-05-21,Owner,v1.0.0
RES-02747,T06-F13-U05,Isha Iyer,Female,40,Software Engineer,9883490622.0,isha.iyer2747@gmail.com,2017-04-04,Tenant,v1.0.0
RES-02748,T06-F13-U05,Deepa Das,Female,78,,9981482739.0,deepa.das2748@gmail.com,2023-08-16,Tenant,v1.0.0
RES-02749,T06-F13-U05,Lakshmi Reddy,Other,78,Business Owner,9482479056.0,lakshmi.reddy2749@gmail.com,2021-10-21,Tenant,v1.0.0
RES-02750,T06-F13-U05,Suresh Reddy,Female,69,Banker,9974105436.0,suresh.reddy2750@gmail.com,2022-08-13,Owner,v1.0.0
RES-02751,T06-F13-U05,Arjun Khan,Female,38,Banker,9945608416.0,arjun.khan2751@gmail.com,2023-08-01,Owner,v1.0.0
RES-02752,T06-F14-U01,Priya Menon,Female,71,Consultant,9212985973.0,priya.menon2752@gmail.com,2023-05-10,Owner,v1.0.0
