resident_id,apartment_id,resident_name,gender,age,occupation,phone,email,move_in_date,resident_type,dataset_version
res-03137,t07-f09-u07,vikram menon,other,26,business owner,9601929317.0,vikram.menon3137@gmail.com,2025-11-27,tenant,v1.0.0
res-03138,t07-f09-u08,suresh gupta,other,35,consultant,9448738390.0,suresh.gupta3138@gmail.com,2025-04-18,owner,v1.0.0
res-03139,t07-f09-u08,sneha das,male,27,software engineer,9790420574.0,sneha.das3139@gmail.com,2024-02-08,owner,v1.0.0
res-03140,t07-f09-u08,rohan nair,other,52,teacher,9904607295.0,rohan.nair3140@gmail.com,2019-11-11,tenant,v1.0.0
res-03141,t07-f10-u01,sneha sharma,other,40,business owner,9615701990.0,sneha.sharma3141@gmail.com,2022-01-21,owner,v1.0.0
res-03142,t07-f10-u01,isha menon,other,72,homemaker,9286046233.0,isha.menon3142@gmail.com,2017-08-25,tenant,v1.0.0
res-03143,t07-f10-u01,lakshmi iyer,male,86,architect,9200148466.0,invalid-email-format,2019-12-19,owner,v1.0.0
res-03144,t07-f10-u03,arjun patel,male,87,business owner,9753726009.0,arjun.patel3144@gmail.com,2018-10-02,owner,v1.0.0
res-03145,t07-f10-u04,aarav menon,male,57,teacher,9401123040.0,aarav.menon3145@gmail.com,2019-01-05,owner,v1.0.0
res-03146,t07-f10-u04,meera sharma,female,72,sales manager,9290776725.0,meera.sharma3146@gmail.com,2020-08-06,owner,v1.0.0
res-03147,t07-f10-u04,arjun das,male,43,consultant,9824288062.0,arjun.das3147@gmail.com,2020-07-16,owner,v1.0.0
res-03148,t07-f10-u05,deepa iyer,female,44,lawyer,9498279854.0,deepa.iyer3148@gmail.com,2025-03-12,owner,v1.0.0
res-03149,t07-f10-u05,isha menon,female,22,retired,9566710198.0,isha.menon3149@gmail.com,2017-08-22,tenant,v1.0.0
res-03150,t07-f10-u05,meera reddy,female,49,retired,9289617493.0,meera.reddy3150@gmail.com,2022-01-15,tenant,v1.0.0
res-03151,t07-f10-u05,suresh nair,male,75,homemaker,9319260684.0,suresh.nair3151@gmail.com,2022-07-13,owner,v1.0.0
res-03152,t07-f10-u05,lakshmi reddy,other,84,homemaker,9500739353.0,lakshmi.reddy3152@gmail.com,2019-07-08,owner,v1.0.0
res-03153,t07-f10-u05,neha sharma,male,90,architect,9966153808.0,neha.sharma3153@gmail.com,2016-03-14,tenant,v1.0.0
res-03154,t07-f10-u07,isha gupta,female,44,banker,9745254104.0,isha.gupta3154@gmail.com,2025-04-07,owner,v1.0.0
res-03155,t07-f10-u07,rohan nair,male,51,lawyer,9233789095.0,rohan.nair3155@gmail.com,2017-05-05,tenant,v1.0.0
res-03156,t07-f10-u07,aarav sharma,other,61,consultant,9246430725.0,aarav.sharma3156@gmail.com,2020-03-03,owner,v1.0.0
res-03157,t07-f10-u07,vikram gupta,female,69,sales manager,9505113465.0,vikram.gupta3157@gmail.com,2020-07-21,tenant,v1.0.0
res-03158,t07-f10-u07,isha khan,other,86,homemaker,9722116070.0,isha.khan3158@gmail.com,2023-06-13,tenant,v1.0.0
res-03159,t07-f10-u08,amit sharma,female,31,lawyer,9851920005.0,amit.sharma3159@gmail.com,2016-10-09,owner,v1.0.0
res-03160,t07-f10-u08,isha menon,male,28,consultant,9767035780.0,isha.menon3160@gmail.com,2021-05-28,owner,v1.0.0
res-03161,t07-f10-u08,rahul sharma,male,85,consultant,9954824896.0,rahul.sharma3161@gmail.com,2015-09-04,owner,v1.0.0
res-03162,t07-f10-u08,ananya nair,female,79,banker,9549716716.0,ananya.nair3162@gmail.com,2021-06-30,tenant,v1.0.0
res-03163,t07-f11-u01,suresh sharma,other,61,doctor,9682848040.0,suresh.sharma3163@gmail.com,2018-03-07,owner,v1.0.0
res-03164,t07-f11-u01,aarav patel,female,80,sales manager,9551228244.0,aarav.patel3164@gmail.com,2023-06-02,tenant,v1.0.0
res-03165,t07-f11-u01,vikram gupta,other,44,banker,9755730112.0,vikram.gupta3165@gmail.com,2016-05-22,owner,v1.0.0
res-03166,t07-f11-u01,suresh sharma,female,59,software engineer,9793329066.0,suresh.sharma3166@gmail.com,2022-08-02,tenant,v1.0.0
res-03167,t07-f11-u02,isha das,other,47,lawyer,9468460612.0,isha.das3167@gmail.com,2022-11-09,owner,v1.0.0
res-03168,t07-f11-u02,karthik gupta,male,89,architect,9177417848.0,karthik.gupta3168@gmail.com,2021-01-20,owner,v1.0.0
res-03169,t07-f11-u02,aarav sharma,male,56,software engineer,9551228244.0,suresh.khan3169@gmail.com,2022-08-21,owner,v1.0.0
res-03170,t07-f11-u02,deepa rao,female,80,architect,9899473996.0,invalid-email-format,2024-05-29,owner,v1.0.0
res-03171,t07-f11-u02,meera rao,male,70,business owner,9655448583.0,meera.rao3171@gmail.com,2019-02-02,tenant,v1.0.0
res-03172,t07-f11-u02,deepa das,other,24,sales manager,9513779957.0,deepa.das3172@gmail.com,2024-02-23,tenant,v1.0.0
res-03173,t07-f11-u04,suresh rao,female,46,software engineer,9873191198.0,suresh.rao3173@gmail.com,2016-12-03,owner,v1.0.0
res-03174,t07-f11-u04,aarav patel,male,74,retired,9720736162.0,aarav.patel3174@gmail.com,2022-02-10,owner,v1.0.0
res-03175,t07-f11-u04,rahul menon,other,44,software engineer,9551228244.0,rahul.menon3175@gmail.com,2023-01-17,tenant,v1.0.0
res-03176,t07-f11-u04,karthik khan,female,62,retired,9503778292.0,karthik.khan3176@gmail.com,2017-10-31,tenant,v1.0.0
res-03177,t07-f11-u04,priya iyer,female,59,architect,9551228244.0,priya.iyer3177@gmail.com,2025-10-06,tenant,v1.0.0
res-03178,t07-f11-u04,isha iyer,female,56,sales manager,9401999461.0,isha.iyer3178@gmail.com,2023-12-22,owner,v1.0.0
res-03179,t07-f11-u05,arjun das,other,66,business owner,9349783650.0,arjun.das3179@gmail.com,2025-03-02,owner,v1.0.0
res-03180,t07-f11-u05,karthik iyer,male,65,lawyer,9829744511.0,karthik.iyer3180@gmail.com,2021-08-12,owner,v1.0.0
res-03181,t07-f11-u06,rahul khan,other,24,lawyer,9336052307.0,rahul.khan3181@gmail.com,2016-12-10,owner,v1.0.0
res-03182,t07-f11-u06,amit gupta,female,63,lawyer,9595586415.0,amit.gupta3182@gmail.com,2016-05-28,owner,v1.0.0
res-03183,t07-f11-u06,sneha das,male,67,business owner,9521350588.0,sneha.das3183@gmail.com,2021-05-11,tenant,v1.0.0
res-03184,t07-f11-u06,priya rao,other,88,homemaker,9624399338.0,priya.rao3184@gmail.com,2017-03-21,tenant,v1.0.0
res-03185,t07-f11-u06,arjun khan,female,52,sales manager,9408007480.0,arjun.khan3185@gmail.com,2019-01-20,tenant,v1.0.0
res-03186,t07-f11-u06,meera rao,other,60,teacher,9730751558.0,meera.rao3186@gmail.com,2022-05-16,owner,v1.0.0
res-03187,t07-f11-u07,vikram khan,other,76,consultant,9986725251.0,vikram.khan3187@gmail.com,2016-08-05,owner,v1.0.0
res-03188,t07-f11-u07,deepa khan,female,77,architect,9698689074.0,deepa.khan3188@gmail.com,2021-01-05,owner,v1.0.0
res-03189,t07-f11-u07,aarav gupta,male,20,lawyer,9552314206.0,aarav.gupta3189@gmail.com,2021-02-07,tenant,v1.0.0
res-03190,t07-f11-u07,rahul gupta,other,74,banker,9314449061.0,rahul.gupta3190@gmail.com,2023-01-01,tenant,v1.0.0
res-03191,t07-f11-u07,rahul nair,female,44,sales manager,9551228244.0,rahul.nair3191@gmail.com,2024-01-05,owner,v1.0.0
res-03192,t07-f11-u07,priya sharma,other,23,homemaker,9398245981.0,priya.sharma3192@gmail.com,2018-01-23,owner,v1.0.0
res-03193,t07-f11-u08,priya das,female,68,banker,9879507062.0,priya.das3193@gmail.com,2020-08-31,owner,v1.0.0
res-03194,t07-f11-u08,deepa gupta,other,51,banker,9362171421.0,deepa.gupta3194@gmail.com,2020-06-14,owner,v1.0.0
res-03195,t07-f11-u08,isha nair,male,61,teacher,9315054170.0,isha.nair3195@gmail.com,2016-08-23,tenant,v1.0.0
res-03196,t07-f11-u08,isha das,male,19,software engineer,9379418113.0,isha.das3196@gmail.com,2021-02-10,owner,v1.0.0
res-03197,t07-f11-u08,rahul patel,male,49,consultant,9728046958.0,rahul.patel3197@gmail.com,2017-11-22,owner,v1.0.0
res-03198,t07-f12-u01,aarav sharma,male,28,homemaker,9840275058.0,lakshmi.das3198@gmail.com,2017-10-04,owner,v1.0.0
res-03199,t07-f12-u01,suresh patel,female,88,doctor,9833201681.0,suresh.patel3199@gmail.com,2016-05-25,tenant,v1.0.0
res-03200,t07-f12-u02,suresh rao,male,75,consultant,9531421973.0,suresh.rao3200@gmail.com,2021-07-24,owner,v1.0.0
res-03201,t07-f12-u02,meera gupta,female,75,architect,9199868088.0,meera.gupta3201@gmail.com,2020-08-13,owner,v1.0.0
res-03202,t07-f12-u02,neha sharma,female,77,homemaker,9541961521.0,neha.sharma3202@gmail.com,2021-11-10,tenant,v1.0.0
res-03203,t07-f12-u02,karthik menon,male,65,teacher,9496060524.0,karthik.menon3203@gmail.com,2021-10-23,tenant,v1.0.0
res-03204,t07-f12-u02,lakshmi sharma,other,26,consultant,9871299962.0,lakshmi.sharma3204@gmail.com,2024-07-02,tenant,v1.0.0
res-03205,t07-f12-u03,deepa iyer,male,41,homemaker,9856313340.0,deepa.iyer3205@gmail.com,2024-04-04,owner,v1.0.0
res-03206,t07-f12-u03,isha gupta,male,58,consultant,9989308449.0,isha.gupta3206@gmail.com,2020-12-12,tenant,v1.0.0
res-03207,t07-f12-u03,isha reddy,male,26,consultant,9158835840.0,isha.reddy3207@gmail.com,2022-05-14,owner,v1.0.0
res-03208,t07-f12-u04,rahul iyer,male,86,architect,9503830476.0,rahul.iyer3208@gmail.com,2025-12-24,owner,v1.0.0
res-03209,t07-f12-u04,neha gupta,female,49,business owner,9692451326.0,neha.gupta3209@gmail.com,2019-09-20,tenant,v1.0.0
res-03210,t07-f12-u04,arjun khan,other,82,banker,9280023141.0,arjun.khan3210@gmail.com,2023-06-01,owner,v1.0.0
res-03211,t07-f12-u04,meera gupta,male,18,business owner,9451451123.0,meera.gupta3211@gmail.com,2019-07-21,tenant,v1.0.0
res-03212,t07-f12-u04,meera patel,male,39,business owner,9940837611.0,meera.patel3212@gmail.com,2020-09-07,tenant,v1.0.0
res-03213,t07-f12-u04,deepa nair,male,86,homemaker,9551228244.0,deepa.nair3213@gmail.com,2017-11-17,tenant,v1.0.0
res-03214,t07-f12-u05,isha das,female,81,lawyer,9424749280.0,isha.das3214@gmail.com,2025-04-09,owner,v1.0.0
res-03215,t07-f12-u05,rahul iyer,female,27,retired,9824041303.0,rahul.iyer3215@gmail.com,2024-03-27,owner,v1.0.0
res-03216,t07-f12-u05,karthik nair,other,65,business owner,9387264315.0,karthik.nair3216@gmail.com,2016-03-29,owner,v1.0.0
res-03217,t07-f12-u05,suresh rao,male,62,business owner,9767868236.0,suresh.rao3217@gmail.com,2015-11-07,tenant,v1.0.0
res-03218,t07-f12-u05,sneha patel,female,88,homemaker,9452045964.0,sneha.patel3218@gmail.com,2022-06-28,tenant,v1.0.0
res-03219,t07-f12-u05,meera patel,male,88,architect,9454648416.0,meera.patel3219@gmail.com,2022-04-18,owner,v1.0.0
res-03220,t07-f12-u06,ananya das,female,62,homemaker,9290926893.0,ananya.das3220@gmail.com,2023-12-06,owner,v1.0.0
res-03221,t07-f12-u06,ananya menon,male,57,retired,9918410962.0,ananya.menon3221@gmail.com,2015-08-21,owner,v1.0.0
res-03222,t07-f12-u07,rahul rao,other,23,software engineer,9310537146.0,rahul.rao3222@gmail.com,2015-07-28,owner,v1.0.0
res-03223,t07-f12-u07,arjun das,male,51,teacher,9855460504.0,arjun.das3223@gmail.com,2019-07-16,owner,v1.0.0
res-03224,t07-f12-u07,meera reddy,male,65,homemaker,9597475626.0,meera.reddy3224@gmail.com,2017-12-29,owner,v1.0.0
res-03225,t07-f12-u08,deepa sharma,other,31,teacher,9167983122.0,deepa.sharma3225@gmail.com,2020-07-26,owner,v1.0.0
res-03226,t07-f12-u08,karthik khan,male,55,doctor,9193583075.0,karthik.khan3226@gmail.com,2023-01-10,tenant,v1.0.0
res-03227,t07-f12-u08,rahul iyer,male,28,banker,9788390186.0,rahul.iyer3227@gmail.com,2022-05-07,tenant,v1.0.0
res-03228,t07-f12-u08,vikram sharma,male,59,business owner,9141866748.0,vikram.sharma3228@gmail.com,2024-03-19,tenant,v1.0.0
res-03229,t07-f12-u08,meera gupta,male,75,lawyer,9672115331.0,meera.gupta3229@gmail.com,2025-05-10,owner,v1.0.0
res-03230,t07-f13-u01,ananya sharma,other,70,homemaker,9759182324.0,ananya.sharma3230@gmail.com,2020-03-09,owner,v1.0.0
res-03231,t07-f13-u02,meera nair,female,76,architect,9896096170.0,meera.nair3231@gmail.com,2016-12-05,owner,v1.0.0
res-03232,t07-f13-u02,deepa gupta,female,56,doctor,9940831600.0,invalid-email-format,2020-01-30,tenant,v1.0.0
res-03233,t07-f13-u02,ananya reddy,female,52,banker,9263961350.0,ananya.reddy3233@gmail.com,2025-09-22,owner,v1.0.0
res-03234,t07-f13-u02,meera patel,other,31,software engineer,9550274716.0,meera.patel3234@gmail.com,2025-03-03,tenant,v1.0.0
res-03235,t07-f13-u02,rohan menon,male,20,software engineer,9909338691.0,rohan.menon3235@gmail.com,2016-05-19,tenant,v1.0.0
res-03236,t07-f13-u02,sneha gupta,male,33,architect,9675039461.0,sneha.gupta3236@gmail.com,2024-10-03,owner,v1.0.0
res-03237,t07-f13-u03,isha rao,male,37,sales manager,9189892241.0,isha.rao3237@gmail.com,2019-03-31,owner,v1.0.0
res-03238,t07-f13-u04,neha nair,other,69,teacher,9798343956.0,neha.nair3238@gmail.com,2017-07-28,owner,v1.0.0
res-03239,t07-f13-u05,rohan menon,other,66,teacher,9132724417.0,rohan.menon3239@gmail.com,2020-05-29,owner,v1.0.0
res-03240,t07-f13-u06,vikram gupta,female,29,software engineer,9111942616.0,vikram.gupta3240@gmail.com,2022-06-21,owner,v1.0.0
res-03241,t07-f13-u06,karthik nair,female,34,teacher,9691919737.0,karthik.nair3241@gmail.com,2019-04-23,owner,v1.0.0
res-03242,t07-f13-u06,priya iyer,male,36,homemaker,9150064782.0,priya.iyer3242@gmail.com,2015-07-30,tenant,v1.0.0
res-03243,t07-f13-u06,arjun rao,female,81,teacher,9372825588.0,arjun.rao3243@gmail.com,2017-04-25,tenant,v1.0.0
res-03244,t07-f13-u07,vikram rao,female,33,teacher,9755047173.0,invalid-email-format,2022-06-03,owner,v1.0.0
res-03245,t07-f13-u08,rahul gupta,female,41,software engineer,9455604686.0,rahul.gupta3245@gmail.com,2018-10-02,owner,v1.0.0
res-03246,t07-f13-u08,karthik rao,female,20,architect,9147156400.0,karthik.rao3246@gmail.com,2023-02-11,owner,v1.0.0
res-03247,t07-f13-u08,sneha reddy,female,19,architect,9551228244.0,sneha.reddy3247@gmail.com,2022-04-28,owner,v1.0.0
res-03248,t07-f13-u08,neha gupta,female,69,homemaker,9466216173.0,invalid-email-format,2025-11-16,tenant,v1.0.0
res-03249,t07-f13-u08,arjun patel,other,82,homemaker,9642303462.0,arjun.patel3249@gmail.com,2022-08-21,owner,v1.0.0
res-03250,t07-f14-u01,isha das,other,51,business owner,9137878567.0,isha.das3250@gmail.com,2025-04-16,owner,v1.0.0
res-03251,t07-f14-u03,rohan nair,other,63,architect,9964640420.0,rohan.nair3251@gmail.com,2024-10-31,owner,v1.0.0
res-03252,t07-f14-u03,neha rao,other,83,lawyer,9881689672.0,neha.rao3252@gmail.com,2016-06-22,owner,v1.0.0
res-03253,t07-f14-u03,aarav sharma,other,48,doctor,9321194669.0,invalid-email-format,2021-12-23,tenant,v1.0.0
res-03254,t07-f14-u03,isha reddy,male,20,doctor,9204890525.0,isha.reddy3254@gmail.com,2017-05-18,owner,v1.0.0
res-03255,t07-f14-u03,rohan sharma,female,79,homemaker,9397527636.0,rohan.sharma3255@gmail.com,2018-11-18,owner,v1.0.0
res-03256,t07-f14-u03,rahul menon,female,19,business owner,9551228244.0,rahul.menon3256@gmail.com,2026-02-26,tenant,v1.0.0
res-03257,t07-f14-u04,vikram nair,male,50,retired,9730139803.0,vikram.nair3257@gmail.com,2017-05-25,owner,v1.0.0
res-03258,t07-f14-u04,deepa rao,male,90,consultant,9430755122.0,deepa.rao3258@gmail.com,2025-07-09,tenant,v1.0.0
res-03259,t07-f14-u04,arjun khan,other,24,banker,9350566714.0,arjun.khan3259@gmail.com,2022-11-22,owner,v1.0.0
res-03260,t07-f14-u04,karthik rao,male,63,doctor,9889647519.0,karthik.rao3260@gmail.com,2021-10-04,tenant,v1.0.0
res-03261,t07-f14-u05,neha iyer,other,25,homemaker,9455817797.0,neha.iyer3261@gmail.com,2018-03-04,owner,v1.0.0
res-03262,t07-f14-u05,karthik das,female,19,retired,9374714160.0,karthik.das3262@gmail.com,2016-08-24,owner,v1.0.0
res-03263,t07-f14-u05,aarav sharma,female,37,homemaker,9279099078.0,invalid-email-format,2022-03-22,tenant,v1.0.0
res-03264,t07-f14-u06,sneha reddy,other,39,retired,9109957827.0,sneha.reddy3264@gmail.com,2017-10-26,owner,v1.0.0
res-03265,t07-f14-u06,vikram reddy,male,65,business owner,9144811985.0,invalid-email-format,2021-06-11,owner,v1.0.0
res-03266,t07-f14-u07,suresh das,other,56,sales manager,9989308449.0,suresh.das3266@gmail.com,2021-08-09,owner,v1.0.0
res-03267,t07-f14-u07,isha khan,other,20,homemaker,9528663149.0,isha.khan3267@gmail.com,2023-03-22,tenant,v1.0.0
res-03268,t07-f14-u07,deepa khan,female,53,homemaker,9449453338.0,deepa.khan3268@gmail.com,2017-01-09,tenant,v1.0.0
res-03269,t07-f14-u07,suresh reddy,male,47,banker,9783091325.0,suresh.reddy3269@gmail.com,2024-02-04,tenant,v1.0.0
res-03270,t07-f14-u07,neha nair,female,60,homemaker,9774855580.0,neha.nair3270@gmail.com,2024-07-25,owner,v1.0.0
res-03271,t07-f14-u07,arjun rao,other,76,consultant,9193400066.0,arjun.rao3271@gmail.com,2015-07-02,tenant,v1.0.0
res-03272,t07-f14-u08,rahul gupta,other,67,sales manager,9268030171.0,rahul.gupta3272@gmail.com,2021-07-15,owner,v1.0.0
res-03273,t07-f14-u08,suresh patel,other,33,homemaker,9764451451.0,suresh.patel3273@gmail.com,2020-10-24,tenant,v1.0.0
res-03274,t07-f14-u08,arjun nair,male,52,homemaker,9536217455.0,invalid-email-format,2022-05-10,tenant,v1.0.0
res-03275,t07-f15-u01,suresh patel,female,73,consultant,9219821381.0,suresh.patel3275@gmail.com,2019-06-27,owner,v1.0.0
res-03276,t07-f15-u01,amit rao,other,72,business owner,9875913440.0,amit.rao3276@gmail.com,2026-04-03,tenant,v1.0.0
res-03277,t07-f15-u01,vikram nair,other,82,teacher,9165525688.0,vikram.nair3277@gmail.com,2016-12-23,owner,v1.0.0
res-03278,t07-f15-u02,ananya das,male,22,doctor,9914541546.0,ananya.das3278@gmail.com,2018-01-31,owner,v1.0.0
res-03279,t07-f15-u02,neha reddy,male,53,homemaker,9235562803.0,neha.reddy3279@gmail.com,2020-06-18,tenant,v1.0.0
res-03280,t07-f15-u03,arjun rao,other,45,consultant,9929243703.0,arjun.rao3280@gmail.com,2018-11-29,owner,v1.0.0
res-03281,t07-f15-u04,sneha khan,female,70,retired,9152419938.0,invalid-email-format,2019-12-23,owner,v1.0.0
res-03282,t07-f15-u05,arjun das,other,24,doctor,9963787048.0,arjun.das3282@gmail.com,2019-03-28,owner,v1.0.0
res-03283,t07-f15-u05,arjun sharma,male,43,consultant,9694368478.0,arjun.sharma3283@gmail.com,2026-04-15,owner,v1.0.0
res-03284,t07-f15-u05,suresh iyer,female,48,banker,9953152858.0,suresh.iyer3284@gmail.com,2016-06-17,owner,v1.0.0
res-03285,t07-f15-u05,rohan khan,male,62,banker,9380477137.0,rohan.khan3285@gmail.com,2023-04-15,tenant,v1.0.0
res-03286,t07-f15-u05,aarav nair,male,37,architect,9143919167.0,aarav.nair3286@gmail.com,2019-06-12,tenant,v1.0.0
res-03287,t07-f15-u06,isha khan,female,69,sales manager,9852172413.0,isha.khan3287@gmail.com,2024-10-18,owner,v1.0.0
res-03288,t07-f15-u07,neha reddy,male,60,business owner,9524222220.0,neha.reddy3288@gmail.com,2015-12-20,owner,v1.0.0
res-03289,t07-f15-u08,meera menon,other,26,homemaker,9743494332.0,meera.menon3289@gmail.com,2018-08-06,owner,v1.0.0
res-03290,t07-f15-u08,lakshmi das,female,37,retired,9551228244.0,lakshmi.das3290@gmail.com,2018-01-25,owner,v1.0.0
res-03291,t07-f15-u08,sneha patel,female,59,sales manager,9804760422.0,sneha.patel3291@gmail.com,2023-11-27,owner,v1.0.0
res-03292,t07-f15-u08,aarav khan,female,61,banker,9689508469.0,aarav.khan3292@gmail.com,2024-10-14,owner,v1.0.0
res-03293,t07-f15-u08,sneha das,male,71,consultant,9333586223.0,invalid-email-format,2015-10-10,owner,v1.0.0
res-03294,t07-f16-u01,lakshmi das,female,83,consultant,9409851142.0,lakshmi.das3294@gmail.com,2017-12-13,owner,v1.0.0
res-03295,t07-f16-u01,aarav khan,other,20,lawyer,9989308449.0,aarav.khan3295@gmail.com,2022-06-29,tenant,v1.0.0
res-03296,t07-f16-u01,ananya menon,other,26,lawyer,9618912026.0,ananya.menon3296@gmail.com,2022-02-21,owner,v1.0.0
res-03297,t07-f16-u01,rahul reddy,other,53,consultant,9203054880.0,rahul.reddy3297@gmail.com,2017-06-11,tenant,v1.0.0
res-03298,t07-f16-u01,sneha nair,male,30,architect,9395915338.0,sneha.nair3298@gmail.com,2019-05-23,tenant,v1.0.0
res-03299,t07-f16-u01,deepa rao,other,61,sales manager,9712424236.0,deepa.rao3299@gmail.com,2021-01-02,owner,v1.0.0
res-03300,t07-f16-u02,arjun khan,female,73,banker,9507200851.0,arjun.khan3300@gmail.com,2017-08-05,owner,v1.0.0
res-03301,t07-f16-u02,priya khan,female,64,banker,9425335588.0,priya.khan3301@gmail.com,2018-03-18,tenant,v1.0.0
res-03302,t07-f16-u03,arjun iyer,other,57,business owner,9922309126.0,arjun.iyer3302@gmail.com,2021-07-01,owner,v1.0.0
res-03303,t07-f16-u03,neha patel,female,70,homemaker,9287605603.0,neha.patel3303@gmail.com,2015-09-06,tenant,v1.0.0
res-03304,t07-f16-u03,aarav menon,female,24,lawyer,9534774523.0,aarav.menon3304@gmail.com,2015-09-23,owner,v1.0.0
res-03305,t07-f16-u03,meera patel,female,44,banker,9737526006.0,meera.patel3305@gmail.com,2021-02-21,owner,v1.0.0
res-03306,t07-f16-u03,ananya sharma,other,24,doctor,9232144692.0,ananya.sharma3306@gmail.com,2015-09-10,tenant,v1.0.0
res-03307,t07-f16-u06,suresh gupta,female,76,business owner,9923022843.0,suresh.gupta3307@gmail.com,2023-02-12,owner,v1.0.0
res-03308,t07-f16-u06,deepa patel,other,51,retired,9619429700.0,deepa.patel3308@gmail.com,2024-11-05,tenant,v1.0.0
res-03309,t07-f16-u06,lakshmi nair,female,82,banker,9530882786.0,lakshmi.nair3309@gmail.com,2023-06-28,owner,v1.0.0
res-03310,t07-f16-u06,deepa nair,female,80,consultant,9202253162.0,deepa.nair3310@gmail.com,2021-12-06,owner,v1.0.0
res-03311,t07-f16-u06,lakshmi khan,male,58,teacher,9355322132.0,lakshmi.khan3311@gmail.com,2016-09-09,tenant,v1.0.0
res-03312,t07-f16-u06,lakshmi nair,female,88,software engineer,9989308449.0,lakshmi.nair3312@gmail.com,2017-08-25,owner,v1.0.0
res-03313,t07-f16-u07,lakshmi khan,other,56,lawyer,9488829155.0,invalid-email-format,2015-12-09,owner,v1.0.0
res-03314,t07-f16-u08,ananya das,female,23,teacher,9945480236.0,ananya.das3314@gmail.com,2016-04-10,owner,v1.0.0
res-03315,t07-f16-u08,ananya iyer,female,39,business owner,9329141821.0,ananya.iyer3315@gmail.com,2018-01-10,tenant,v1.0.0
res-03316,t07-f16-u08,amit sharma,female,20,lawyer,9209266104.0,amit.sharma3316@gmail.com,2023-07-10,tenant,v1.0.0
res-03317,t07-f16-u08,amit patel,female,81,sales manager,9733365098.0,amit.patel3317@gmail.com,2020-11-09,tenant,v1.0.0
res-03318,t07-f16-u08,meera patel,other,62,banker,9714078997.0,meera.patel3318@gmail.com,2022-07-13,owner,v1.0.0
res-03319,t07-f16-u08,vikram khan,female,65,homemaker,9139813931.0,vikram.khan3319@gmail.com,2024-12-19,owner,v1.0.0
res-03320,t07-f17-u01,amit sharma,male,67,doctor,9120717832.0,amit.sharma3320@gmail.com,2025-06-21,owner,v1.0.0
res-03321,t07-f17-u05,amit nair,other,21,sales manager,9142212731.0,amit.nair3321@gmail.com,2017-11-04,owner,v1.0.0
res-03322,t07-f17-u06,ananya khan,other,22,architect,9593934037.0,ananya.khan3322@gmail.com,2019-12-02,owner,v1.0.0
res-03323,t07-f17-u06,priya khan,other,73,homemaker,9291231246.0,priya.khan3323@gmail.com,2015-10-03,tenant,v1.0.0
res-03324,t07-f17-u06,suresh patel,female,37,doctor,9904512999.0,suresh.patel3324@gmail.com,2017-05-23,tenant,v1.0.0
res-03325,t07-f17-u06,deepa rao,other,72,lawyer,9531434021.0,deepa.rao3325@gmail.com,2018-10-02,tenant,v1.0.0
res-03326,t07-f17-u06,lakshmi iyer,female,80,business owner,9495152475.0,lakshmi.iyer3326@gmail.com,2016-06-25,owner,v1.0.0
res-03327,t07-f17-u08,lakshmi rao,other,70,software engineer,9625113189.0,lakshmi.rao3327@gmail.com,2025-09-11,owner,v1.0.0
res-03328,t07-f17-u08,karthik reddy,other,86,business owner,9390007607.0,karthik.reddy3328@gmail.com,2017-08-09,tenant,v1.0.0
res-03329,t07-f18-u01,rahul iyer,male,62,doctor,9908829922.0,rahul.iyer3329@gmail.com,2024-03-02,owner,v1.0.0
res-03330,t07-f18-u01,rahul gupta,male,24,homemaker,9602613746.0,rahul.gupta3330@gmail.com,2016-02-17,owner,v1.0.0
res-03331,t07-f18-u01,sneha khan,other,57,homemaker,9343429068.0,sneha.khan3331@gmail.com,2021-06-30,tenant,v1.0.0
res-03332,t07-f18-u01,deepa nair,female,90,architect,9574195992.0,deepa.nair3332@gmail.com,2017-09-21,tenant,v1.0.0
res-03333,t07-f18-u02,rahul gupta,other,20,business owner,9855477953.0,rahul.gupta3333@gmail.com,2017-09-25,owner,v1.0.0
res-03334,t07-f18-u02,aarav sharma,other,47,banker,9931268800.0,priya.khan3334@gmail.com,2019-04-17,owner,v1.0.0
res-03335,t07-f18-u02,lakshmi rao,male,67,software engineer,9651544844.0,lakshmi.rao3335@gmail.com,2024-05-22,tenant,v1.0.0
res-03336,t07-f18-u02,sneha das,male,78,homemaker,9383915098.0,sneha.das3336@gmail.com,2018-05-29,tenant,v1.0.0
res-03337,t07-f18-u02,karthik rao,other,67,architect,9726285652.0,karthik.rao3337@gmail.com,2025-03-07,owner,v1.0.0
res-03338,t07-f18-u02,karthik reddy,male,39,doctor,9383311170.0,karthik.reddy3338@gmail.com,2019-04-26,owner,v1.0.0
res-03339,t07-f18-u03,sneha nair,male,66,doctor,9216184697.0,sneha.nair3339@gmail.com,2019-10-11,owner,v1.0.0
res-03340,t07-f18-u03,karthik nair,female,57,architect,9914136036.0,karthik.nair3340@gmail.com,2017-11-01,tenant,v1.0.0
res-03341,t07-f18-u03,amit gupta,other,52,architect,9499755720.0,amit.gupta3341@gmail.com,2018-06-29,tenant,v1.0.0
res-03342,t07-f18-u03,sneha nair,other,58,consultant,9407530609.0,sneha.nair3342@gmail.com,2015-12-23,owner,v1.0.0
res-03343,t07-f18-u03,ananya rao,male,86,sales manager,9920891039.0,ananya.rao3343@gmail.com,2016-03-11,owner,v1.0.0
